sigma_tp,diameter,epoch_mjd,ad,producer,rms,H_sigma,closeness,K2,K1,M1,two_body,full_name,M2,sigma_per,equinox,DT,diameter_sigma,saved,albedo,moid_ld,pha,neo,sigma_ad,PC,profit,spkid,sigma_w,sigma_i,per,id,A1,data_arc,A3,score,per_y,sigma_n,epoch_cal,orbit_id,sigma_a,sigma_om,A2,sigma_e,condition_code,rot_per,prov_des,G,last_obs,H,price,IR,spec_T,epoch,n_obs_used,moid,extent,spec_B,e,GM,tp_cal,pdes,class,UB,a,t_jup,om,ma,name,i,tp,prefix,BV,spec,q,w,moid_jup,n,sigma_ma,first_obs,n_del_obs_used,sigma_q,n_dop_obs_used
0.00090114,40.056,58600.0,2.927647995268701,Otto Matic,0.48394,,2637.3629481800326,,,,,208 Lacrimosa,,1.1296e-05,J2000,,0.593,-8.355734577079747e+16,0.206,729.2539879,N,N,1.2272e-08,,7.330853766624692e-40,2000208.0,0.00023157,4.2644e-06,1796.501633391903,a0000208,,42972.0,,2.279873008753001e-50,4.91855341106613,1.26e-09,20190427.0,36.0,1.2123e-08,0.00014486,,4.0265e-08,0.0,14.085,,,2018-10-18,8.96,1.1399365043765005e-38,,S,2458600.5,2462.0,1.87387,,Sk,0.01227706819670192,,20180818.0721124,208.0,MBA,0.407,2.892140983183678,3.289,4.240067559288782,50.48369444804396,Lacrimosa,1.745379985026112,2458348.572112401,,0.841,Sk,2.856633971098655,107.9311910987914,2.05763,0.2003894643392549,0.00018062,1901-02-22,,1.1963e-07,
0.00028081,179.008,58600.0,3.324898480780046,Otto Matic,0.48359,,2632.8161058466976,,,,,209 Dido,,1.5061e-05,J2000,,1.06,65825649000.000015,0.028,765.2561046,N,N,1.6368e-08,,324779161.355052,2000209.0,6.1326e-05,5.6264e-06,2039.567101213315,a0000209,,50765.0,,131.65092326801488,5.58403039346561,1.3034e-09,20190427.0,93.0,1.5495e-08,3.5754e-05,,4.0301e-08,0.0,5.7366,,,2018-10-22,8.24,5058987840.0,,C,2458600.5,2211.0,1.96638,,Xc,0.05637636378321297,0.3062907,20170504.8639041,209.0,MBA,0.294,3.147456337315754,3.194,0.6687489996162888,127.4628299236538,Dido,7.170143597447964,2457878.363904056,,0.691,Xc,2.970014193851462,249.2125818799891,1.7181,0.1765080441755704,4.9661e-05,1879-10-26,,1.2545e-07,
0.00037988,24.957,58600.0,2.691967106588882,Otto Matic,0.48177,,2643.388409686603,,,,,214 Aschera,,8.5121e-06,J2000,,0.152,2.9180869754127036e+16,1.0,602.3495426,N,N,9.9142e-09,,144554525993625.72,2000214.0,0.00011848,5.0307e-06,1540.833643895657,a0000214,,50633.0,,132.18942048433016,4.21857260477935,1.2907e-09,20190427.0,32.0,9.6152e-09,7.7402e-05,,4.0117e-08,0.0,6.835,,0.51,2018-10-20,9.2,2242676942642106.5,,E,2458600.5,2244.0,1.54778,,Xc,0.03109385446851652,,20181102.6184788,214.0,MBA,0.217,2.610787655190199,3.406,341.9802330135603,40.97609621243685,Aschera,3.435962458682718,2458425.1184787787,,0.7,Xc,2.529608203791515,131.2326091443839,2.32265,0.2336397582089522,8.8764e-05,1880-03-04,,1.074e-07,
0.00029425,35.21,58600.0,2.862433008815309,Otto Matic,0.46645,,2639.94384953631,,,,,215 Oenone,,1.0657e-05,J2000,,0.395,-4.188327958018348e+16,0.243,646.9756665,N,N,1.2095e-08,,0.0,2000215.0,0.00014655,4.4418e-06,1681.455304871584,a0000215,,41209.0,,0.0,4.60357372997011,1.3569e-09,20190427.0,27.0,1.1693e-08,0.00013316,,4.1225e-08,0.0,27.937,,,2018-09-01,9.4,0.0,,S,2458600.5,2711.0,1.66245,,,0.03437352822883134,,20200107.3309606,215.0,MBA,0.451,2.767310773813675,3.337,24.93337236657256,305.3335776842119,Oenone,1.681815428413374,2458855.830960559,,0.845,?,2.672188538812041,315.6696338366808,2.26363,0.2141002493238998,6.2895e-05,1905-11-04,,1.1344e-07,
0.0002586,58.236,58600.0,2.760860348533356,Otto Matic,0.49518,,2642.6417722712504,,,,,224 Oceana,,8.6178e-06,J2000,,0.822,9.86152388722605e+17,0.166,591.6707178,N,N,1.0095e-08,,4441004036375604.5,2000224.0,7.1477e-05,4.8423e-06,1571.267640736955,a0000224,,43659.0,,132.15208861356254,4.30189634698687,1.2566e-09,20190427.0,45.0,9.6714e-09,4.0767e-05,,3.5677e-08,0.0,9.401,,,2018-09-18,8.59,6.891898579640623e+16,,M,2458600.5,2102.0,1.52034,,,0.04378234400457957,,20201114.4214581,224.0,MBA,0.201,2.645053697633002,3.384,352.7976288990391,229.9955885104989,Oceana,5.841812397476652,2459167.9214581293,,0.748,M,2.529247046732649,284.8518672917451,2.30053,0.2291143727946647,5.9261e-05,1899-03-07,,9.4309e-08,
0.00011941,111.332,58600.0,2.529014257615195,Otto Matic,0.51727,,2649.1061615056738,,,,,230 Athamantis,,3.5066e-06,J2000,,1.231,-13853700000.000002,0.164,485.5362754,N,N,4.4021e-09,,1.2208580226446076e-46,2000230.0,3.8432e-05,2.9409e-06,1343.055514310536,a0000230,,49679.0,,3.780000000000001e-57,3.67708559701721,6.9985e-10,20190427.0,89.0,4.1467e-09,2.1616e-05,,2.5869e-08,0.0,24.0055,,0.27,2018-09-16,7.35,1.8900000000000005e-45,,S,2458600.5,2264.0,1.24762,,Sl,0.06158372739143052,0.1261197,20190130.4019166,230.0,MBA,0.44,2.382303149869863,3.517,239.8533231715828,23.21222739835835,Athamantis,9.450958528646746,2458513.901916648,,0.871,Sl,2.235592042124531,140.127313868586,2.74816,0.2680455097828238,3.202e-05,1882-09-10,,6.1736e-08,
9.1759e-05,99.672,58600.0,2.923235616419476,Otto Matic,0.51235,,2642.6014049879277,,,,,233 Asterope,,6.3807e-06,J2000,,1.146,-1.2708269019388823e+18,0.094,544.7757328,N,N,7.8473e-09,,9.743223018786069e+16,2000233.0,3.5715e-05,3.4868e-06,1584.613807043335,a0000233,,44255.0,,132.1500702493964,4.33843615891399,9.148e-10,20190427.0,78.0,7.1407e-09,2.957e-05,,3.1998e-08,0.0,19.7,,,2018-10-24,8.21,1.5120529069375634e+18,,T,2458600.5,2311.0,1.39984,,K,0.09895644974682997,,20190405.4531045,233.0,MBA,0.321,2.660010428159287,3.366,221.9732394455603,4.895124815235615,Asterope,7.690880853549754,2458578.9531045295,,0.775,K,2.396785239899099,126.0276015594859,2.46504,0.2271846921943139,2.0852e-05,1897-08-24,,8.5785e-08,
0.00019618,57.517,58600.0,3.061046000209036,Otto Matic,0.45327,,2637.719452433433,,,,,235 Carolina,,1.1157e-05,J2000,,0.185,-1.8257078507726877e+17,0.177,657.2225126,N,N,1.2745e-08,,0.0,2000235.0,4.6271e-05,4.4993e-06,1786.459969194781,a0000235,,49158.0,,0.0,4.89106083283992,1.2585e-09,20190427.0,53.0,1.1997e-08,2.6127e-05,,3.7387e-08,0.0,17.61,,,2018-09-16,8.9,0.0,,S,2458600.5,2562.0,1.68878,,,0.06236384299345296,,20190112.4828155,235.0,MBA,0.541,2.881353709839973,3.273,66.01171842184631,21.06186931393965,Carolina,9.03212769350399,2458495.9828155395,,0.897,?,2.70166141947091,207.7939328032872,1.99762,0.2015158504571834,3.9562e-05,1884-02-13,,1.1063e-07,
0.00016012,41.08,58600.0,2.959788051723528,Otto Matic,0.44499,,2640.1764317848333,,,,,237 Coelestina,,1.0276e-05,J2000,,1.4,-9.01307957939369e+16,0.2108,603.99184,N,N,1.2085e-08,,7.91600710547314e-40,2000237.0,4.2952e-05,4.7229e-06,1677.798503816727,a0000237,,49055.0,,2.4592304445821805e-50,4.59356195432369,1.3141e-09,20190427.0,30.0,1.1282e-08,2.632e-05,,4.0152e-08,0.0,29.215,,,2018-10-18,9.24,1.2296152222910902e-38,,S,2458600.5,2397.0,1.552,,S,0.07110742213207089,,20171213.089798,237.0,MBA,0.413,2.763297117138805,3.316,84.24547641019389,107.2641752392116,Coelestina,9.747881285742668,2458100.5897979736,,0.787,S,2.566806182554081,199.8595179441039,2.13966,0.2145668858215434,3.435e-05,1884-06-27,,1.1071e-07,
0.00011624,155.659,58600.0,3.167422443402757,Otto Matic,0.49866,,2637.3759229117627,,,,,238 Hypatia,,1.027e-05,J2000,,0.751,-31226574165.000004,0.039,645.1971596,N,N,1.1979e-08,,2406663331.7914734,2000238.0,2.9989e-05,3.6194e-06,1810.3744632163,a0000238,,46235.0,,131.88879614558815,4.9565351491206,1.1281e-09,20190427.0,81.0,1.0994e-08,1.9736e-05,,3.5202e-08,0.0,8.8749,,,2018-10-19,8.18,37423061166.57862,,C,2458600.5,2391.0,1.65788,,Ch,0.08958052212410189,0.2896582475,20190313.0792252,238.0,MBA,0.383,2.907010890051494,3.244,183.8817913038621,8.932670697477583,Hypatia,12.4111444750371,2458555.579225225,,0.739,Ch,2.646599336700231,210.742282334997,2.27784,0.1988538875876685,2.3123e-05,1892-03-18,,1.0575e-07,
0.00020499,32.0,58600.0,2.983690753013584,Otto Matic,0.4709,,2638.051504741382,,,,,243 Ida,,5.7378e-06,J2000,,,-277074000000000.03,0.262,682.2500353,N,N,6.4581e-09,,2.4315268225284355e-42,2000243.0,0.00015723,2.8423e-06,1767.279850849334,a0000243,,48850.0,,7.560000000000001e-53,4.83854853073055,6.6136e-10,20190427.0,142.0,6.1918e-09,0.00015233,,3.0163e-08,0.0,4.634,,,2018-10-18,9.94,3.7800000000000007e-41,,S,2458600.5,3484.0,1.75309,59.8x25.4x18.6,S,0.04299575837606773,0.0025223940000000003,20201209.5914365,243.0,MBA,0.416,2.860693084369927,3.3,323.6345161883295,239.2874161650119,Ida,1.1301940953274,2459193.091436543,,0.802,S,2.737695415726269,114.1360307573902,2.12215,0.2037028826119351,4.1694e-05,1885-01-18,,8.7554e-08,
0.00011724,50.12,58600.0,2.633643502572971,Otto Matic,0.4383,,2646.860128004144,,,,,248 Lameia,,5.5808e-06,J2000,,0.311,-1.2080246398282133e+17,0.062,503.2824274,N,N,6.9061e-09,,0.0,2000248.0,5.7922e-05,3.785e-06,1418.812918603957,a0000248,,48712.0,,0.0,3.88449806599304,9.9804e-10,20190427.0,88.0,6.4798e-09,5.0175e-05,,3.4235e-08,0.0,11.912,,,2018-10-19,10.2,0.0,,,2458600.5,2830.0,1.29322,,,0.06579214653423951,,20170813.1627483,248.0,MBA,0.34,2.471066718906774,3.478,246.7911039629302,157.7807811607027,Lameia,4.06101085152142,2457978.662748283,,0.83,?,2.308489935240577,10.98411029413999,2.39063,0.2537332408519529,2.9774e-05,1885-06-06,,8.4925e-08,
0.00011971,27.495,58600.0,3.401022448649895,Otto Matic,0.47911,,2633.9394565136713,,,,,251 Sophia,,1.3442e-05,J2000,,0.197,-1.994361021978778e+16,0.234,712.7959886,N,N,1.5312e-08,,0.0,2000251.0,3.0351e-05,4.3441e-06,1990.450950185744,a0000251,,48477.0,,0.0,5.44955770071388,1.2214e-09,20190427.0,37.0,1.3942e-08,2.1353e-05,,3.5748e-08,0.0,20.216,,,2018-06-26,9.9,0.0,,,2458600.5,2380.0,1.83158,,,0.09826580829401665,,20170628.2218096,251.0,MBA,,3.096720687255892,3.19,156.1391401310355,120.7767257611809,Sophia,10.50907525327953,2457932.7218095786,,,?,2.792418925861889,285.9184717159721,1.82986,0.1808635374644151,2.1841e-05,1885-10-04,,1.0899e-07,
0.00020643,65.344,58600.0,3.369772787041794,Otto Matic,0.48645,,2632.644139352962,,,,,252 Clementina,,1.6735e-05,J2000,,0.312,-2.6770701637996214e+17,0.047,759.0916518,N,N,1.832e-08,,0.0,2000252.0,4.1082e-05,4.8422e-06,2052.152613738994,a0000252,,48579.0,,0.0,5.6184876488405,1.4305e-09,20190427.0,33.0,1.7181e-08,2.2893e-05,,4.0625e-08,0.0,10.864,,,2018-10-15,9.7,0.0,,,2458600.5,2484.0,1.95054,,,0.06625185555062756,,20200314.4052015,252.0,MBA,,3.160391017844087,3.178,201.9574947749712,303.4418903560006,Clementina,10.03542571215526,2458922.9052014835,,,?,2.95100924864638,158.6317325350526,1.98956,0.1754255495375098,3.6064e-05,1885-10-13,,1.2931e-07,
0.00012112,56.939,58600.0,2.962224622452527,Otto Matic,0.46227,,2640.587555347966,,,,,255 Oppavia,,9.6225e-06,J2000,,0.474,-1.7712183878181254e+17,0.038,598.5940521,N,N,1.1433e-08,,0.0,2000255.0,3.5337e-05,4.8795e-06,1662.055254017413,a0000255,,48372.0,,0.0,4.55045928546862,1.254e-09,20190427.0,29.0,1.0599e-08,2.349e-05,,4.3503e-08,0.0,19.499,,,2018-09-08,10.39,0.0,,X,2458600.5,2307.0,1.53813,,,0.07874790945516877,,20171029.3481637,255.0,MBA,0.275,2.745984114072235,3.324,13.6086243692952,117.971204981909,Oppavia,9.463294380863758,2458055.848163714,,0.764,?,2.529743605691943,155.7228618123896,2.00429,0.2165992972434768,2.6251e-05,1886-04-01,,1.1889e-07,
0.00017025,66.634,58600.0,3.198781295035392,Otto Matic,0.42036,,2635.4616337252614,,,,,256 Walpurga,,1.3416e-05,J2000,,0.422,-2.8387703407506218e+17,0.05,705.4912677,N,N,1.507e-08,,0.0,2000256.0,3.7391e-05,4.5172e-06,1898.44922090772,a0000256,,48410.0,,0.0,5.19767069379253,1.3401e-09,20190427.0,34.0,1.4136e-08,1.7908e-05,,3.9305e-08,0.0,16.664,,,2018-10-18,9.9,0.0,,,2458600.5,2249.0,1.81281,,,0.06606620350647649,,20211124.3274917,256.0,MBA,,3.000546574419155,3.209,182.93346401,181.3078900063688,Walpurga,13.324996100364,2459542.827491666,,,?,2.802311853802918,47.0982363090116,1.79761,0.1896284588680599,3.2192e-05,1886-04-03,,1.1737e-07,
9.2441e-05,50.011,58600.0,2.539082762915289,Otto Matic,0.45931,,2650.5859249044724,,,,,261 Prymno,,5.9007e-06,J2000,,0.525,2.3479259626974826e+17,0.137,442.1866291,N,N,7.6797e-09,,1060535295729048.0,2000261.0,6.3938e-05,4.3365e-06,1300.603010525457,a0000261,,37006.0,,132.54929624522364,3.5608569761135,1.2558e-09,20190427.0,100.0,7.0528e-09,5.8812e-05,,3.4609e-08,0.0,8.002,,0.19,2018-10-22,9.44,1.6408891559221146e+16,,B,2458600.5,2186.0,1.13623,,X,0.08887820523654112,,20191014.8897567,261.0,MBA,0.299,2.331833579462374,3.562,96.62985524561074,312.6986237179785,Prymno,3.635933200701874,2458771.389756651,,0.7,X,2.124584396009459,65.79300459771886,2.43761,0.276794684532182,2.5533e-05,1917-06-28,,7.974e-08,
0.00012784,23.952,58600.0,3.11084742224339,Otto Matic,0.46381,,2637.6929478989227,,,,,263 Dresda,,1.0348e-05,J2000,,0.213,-1.7865173975683562e+16,0.198,647.5710966,N,N,1.1978e-08,,1.5675864754914902e-40,2000263.0,0.00017251,4.0953e-06,1791.585238347339,a0000263,,44069.0,,4.874535873310659e-51,4.90509305502352,1.1606e-09,20190427.0,34.0,1.1116e-08,0.00017067,,3.7129e-08,0.0,16.809,,,2018-10-19,10.2,2.4372679366553294e-39,,,2458600.5,2750.0,1.66398,,S,0.07758783116668061,,20190121.1283301,263.0,MBA,,2.886862056409215,3.287,216.1692078861964,19.26439247160454,Dresda,1.320412494156264,2458504.6283300617,,,S,2.66287669057504,162.6950080400183,2.29041,0.2009393649235939,2.5701e-05,1898-02-21,,1.0931e-07,
0.00011218,55.998,58600.0,3.04920684710392,Otto Matic,0.44392,,2640.1002695178386,,,,,267 Tirza,,1.0648e-05,J2000,,0.637,-1.1625427850659659e+17,0.051,578.2171109,N,N,1.2817e-08,,2348321327.0569334,2000267.0,4.7487e-05,4.2262e-06,1688.839589978755,a0000267,,40527.0,,132.02501347589194,4.62379080076319,1.344e-09,20190427.0,98.0,1.1666e-08,4.1823e-05,,3.7371e-08,0.0,7.648,,,2018-10-22,10.2,36478175326.70386,,DU,2458600.5,2398.0,1.48577,,D,0.09865221786662921,,20210814.9208952,267.0,MBA,,2.775406809831861,3.32,73.74746808839147,180.745839890341,Tirza,6.003220181022836,2459441.420895171,,,D,2.501606772559802,196.6117503696404,2.02394,0.2131641170281475,2.3633e-05,1907-11-07,,1.0405e-07,
0.00041389,26.87,58600.0,2.85526121882749,Otto Matic,0.44361,,2639.654530724155,,,,,272 Antonia,,1.0495e-05,J2000,,0.286,3.641587768137872e+16,0.128,671.7735789,N,N,1.1798e-08,,163808605967314.94,2000272.0,0.00010355,4.3639e-06,1693.265587066148,a0000272,,36496.0,,132.00272653620775,4.63590852037275,1.3178e-09,20190427.0,34.0,1.1488e-08,5.4265e-05,,3.4811e-08,0.0,3.8548,,,2018-08-08,10.6,2544987352246401.5,,,2458600.5,2550.0,1.72617,,X,0.02697863749615444,,20170418.4158527,272.0,MBA,,2.78025376047628,3.329,37.3851064074602,157.0281089166304,Antonia,4.434085434350087,2457861.915852693,,,X,2.70524630212507,67.77596647650765,2.16522,0.2126069310980076,8.8e-05,1918-09-06,,9.5745e-08,
0.00020555,114.723,58600.0,3.326642265951929,Otto Matic,0.47375,,2633.394153205908,,,,,276 Adelheid,,1.4859e-05,J2000,,3.276,-1.4487521429562606e+18,0.051,784.3604599,N,N,1.6396e-08,,0.0,2000276.0,3.7128e-05,4.7945e-06,2009.774906834981,a0000276,,43621.0,,0.0,5.5024638106365,1.3243e-09,20190427.0,46.0,1.5362e-08,1.1081e-05,,4.1559e-08,0.0,6.315,,,2018-10-18,8.6,0.0,,X,2458600.5,2299.0,2.01547,,,0.06734979897286078,,20181214.0836414,276.0,MBA,0.271,3.116731055885564,3.105,211.1575797708878,23.98770575043964,Adelheid,21.61318154898916,2458466.5836414173,,0.708,?,2.9068198458192,265.1803815571449,1.86781,0.1791245371686587,3.6873e-05,1899-05-14,,1.3291e-07,
0.00011108,30.422,58600.0,3.150057426969029,Otto Matic,0.48754,,2637.8267040464834,,,,,277 Elvira,,1.2195e-05,J2000,,0.075,-2.7015057212171e+16,0.196,629.6147928,N,N,1.431e-08,,0.0,2000277.0,0.00023728,4.6431e-06,1789.698591818642,a0000277,,43533.0,,0.0,4.89992769833988,1.3707e-09,20190427.0,27.0,1.3105e-08,0.00023619,,4.8151e-08,0.0,29.69,,,2018-10-16,9.84,0.0,,S,2458600.5,2346.0,1.61784,,,0.0919367721488632,,20171106.7734395,277.0,MBA,0.436,2.884835008138716,3.286,231.2547892456737,107.8626102996754,Elvira,1.162743476632869,2458064.2734395466,,0.806,?,2.619612589308403,137.1799552494225,2.30573,0.2011511891698914,2.2355e-05,1899-08-08,,1.4227e-07,
0.00048755,126.59,58600.0,4.455311368516865,Otto Matic,0.47042,,2618.608741765284,,,,,279 Thule,,3.5443e-05,J2000,,3.7,3.807903920519752e+18,0.0412,1217.5144533,N,N,3.2511e-08,,1.69924279262139e+16,2000279.0,0.00011437,3.8205e-06,3238.036319941973,a0000279,,46688.0,,130.9504370882642,8.86526028731546,1.2169e-09,20190427.0,43.0,3.1257e-08,0.00010108,,3.6108e-08,0.0,23.896,,,2018-10-10,8.57,2.6612203064510483e+17,,D,2458600.5,2619.0,3.12849,,X,0.04013378169514119,,20230618.6399967,279.0,OMB,0.232,4.283402238177374,3.026,71.96665090456301,191.7157854365948,Thule,2.335778756901431,2460114.139996748,,0.746,X,4.111493107837885,23.16862160918464,0.648434,0.1111784935156167,5.3697e-05,1890-12-12,,1.6318e-07,
0.00010809,39.03,58600.0,2.528094638681751,Otto Matic,0.42817,,2650.3167780751883,,,,,282 Clorinde,,6.0978e-06,J2000,,1.0,-2.7268678932529696e+16,0.0502,461.1820168,N,N,7.8605e-09,,2983663712341600.5,2000282.0,3.77e-05,4.5243e-06,1307.465027646036,a0000282,,43766.0,,132.5358389037594,3.57964415508839,1.2842e-09,20190427.0,76.0,7.2757e-09,2.37e-05,,3.3291e-08,0.0,6.42,,,2018-08-18,10.91,4.616874740683994e+16,,BFU,2458600.5,2381.0,1.18504,,B,0.0803692754526572,,20201226.7522366,282.0,MBA,0.274,2.340028262672057,3.544,144.9000516025748,192.1096162834263,Clorinde,9.032816293064855,2459210.2522366317,,0.628,B,2.151961886662364,296.647875255573,2.61888,0.2753419727395272,2.958e-05,1898-10-20,,7.7356e-08,
0.0005158,94.3,58600.0,3.285772186870251,Otto Matic,0.49536,,2631.9198073344446,,,,,286 Iclea,,1.7589e-05,J2000,,2.6,-5.448567892729591e+17,0.0508,818.7591962,N,N,1.8466e-08,,4.1905785190488456e+16,2000286.0,8.819e-05,5.1073e-06,2086.525985120893,a0000286,,43925.0,,131.61599036672223,5.71259681073482,1.4545e-09,20190427.0,30.0,1.7959e-08,1.5056e-05,,4.6053e-08,0.0,15.365,,,2018-05-25,9.0,6.529761748517951e+17,,CX,2458600.5,2089.0,2.10386,,Ch,0.02822273403703002,,20210623.8131913,286.0,MBA,0.328,3.195584067636379,3.119,149.0875938714179,223.9016475748768,Iclea,17.89769806987958,2459389.3131912975,,0.69,Ch,3.105395948402507,211.6740075296417,1.88862,0.1725355938853269,8.8686e-05,1898-02-18,,1.4358e-07,
0.00021163,59.615,58600.0,2.40767388867861,Otto Matic,0.47882,,2649.7705069933277,,,,,287 Nephthys,,3.8846e-06,J2000,,1.284,-2.032868332054079e+17,0.238,504.0996844,N,N,4.7301e-09,,0.0,2000287.0,5.9741e-05,3.115e-06,1318.202281327524,a0000287,,44606.0,,0.0,3.60904115353189,8.0479e-10,20190427.0,111.0,4.6223e-09,1.5642e-05,,3.1899e-08,0.0,7.605,,0.22,2018-09-11,8.3,0.0,,S,2458600.5,3008.0,1.29532,,,0.02331319662863837,,20181128.482414,287.0,MBA,0.49,2.352822084783841,3.535,142.3263511218072,40.83313442050073,Nephthys,10.03469243144717,2458450.9824140365,,0.873,?,2.297970280889073,119.0241213357007,2.61254,0.2730992087477304,5.7823e-05,1896-07-26,,7.6382e-08,
8.5688e-05,10.456,58600.0,2.426333025571976,Otto Matic,0.42688,,2653.6426874498584,,,,,291 Alice,,4.9982e-06,J2000,,0.419,-1096830022149546.2,0.425,401.7479744,N,N,6.6831e-09,,0.0,2000291.0,0.00012632,3.9741e-06,1209.744239551481,a0000291,,46427.0,,0.0,3.31209921848455,1.2295e-09,20190427.0,30.0,6.1201e-09,0.00012384,,3.2814e-08,0.0,4.313,,,2018-10-18,11.45,0.0,,,2458600.5,2691.0,1.03232,,,0.09199416802090096,,20181031.5226064,291.0,MBA,,2.221928556605199,3.643,161.6502261825435,52.81435497121253,Alice,1.855548892285997,2458423.022606411,,,?,2.017524087638423,331.6159426225994,2.59198,0.2975835620705016,2.5569e-05,1891-09-07,,7.3724e-08,
0.00031856,30.864,58600.0,2.616801846718776,Otto Matic,0.42443,,2645.28833509185,,,,,292 Ludovica,,8.6038e-06,J2000,,0.089,-2.8209749944680612e+16,0.187,575.5084877,N,N,1.0208e-08,,0.0,2000292.0,7.793e-05,5.0063e-06,1470.321187803519,a0000292,,46339.0,,0.0,4.02552002136487,1.4328e-09,20190427.0,31.0,9.8718e-09,1.9907e-05,,5.7651e-08,0.0,8.93,,,2018-07-12,9.9,0.0,,,2458600.5,1872.0,1.47881,,,0.03409787365415032,,20200415.1947058,292.0,MBA,0.44,2.530516611035943,3.403,43.53245505902816,273.2773878677602,Ludovica,14.89404786752504,2458954.694705777,,0.86,?,2.444231375353111,285.5187440956583,2.47969,0.2448444618674075,7.7832e-05,1891-08-28,,1.4405e-07,
